uuid,first_name,last_name,Age,City,State,item_count,sale_value,postage,date,repeat_customer
d21f375e-faec-4496-89c4-3b4df1162157,Kevin,Campbell,46,Jonesfort,Texas,8,424.28,-7.31,2024-03-02,False
5df00a1f-f69a-4b23-847d-c7fb59915324,Nicholas,Case,53,West Evan,ILLINOIS,21,302.77,9.19,2024-03-02,True
3ba39a6e-4871-4b71-b5ae-30acf83ae972,Susan,Collier,25,Lake Jessica,South Dakota,9,166.27,7.13,2024-03-02,True
83218ced-5b06-4ce2-bd93-1278267871a7,Susan,Powell,53,Anaville,Florida ,8,254.71,0.45,2024-03-02,True
dc8f06d8-3494-4d54-80e2-333dce11ea21,Amy,Richardson,71,West Jeffrey,Kansas,12,246.19,1.66,2024-03-02,True
c44a898b-bbcb-4a7e-9527-264ca0466105,Elizabeth,Mcknight,28,Sheltonhaven,South Dakota,2,309.7,-8.9,2024-03-02,False
abc49507-383d-4679-bb95-600850c2db34,Jason,Walker,29,Lake Kellymouth,Florida,4,63.6,4.49,2024-03-02,False
e2ba4299-1de5-4cc4-82f4-184c5b9f3d0b,Donna,Hall,20,New Melissa,Arkansas,18,354.4,4.37,2024-03-02,True
ba9293bd-1771-4316-b53b-52f2acb400ac,Andrew,Richardson,27,Robertsstad,Tennessee ,14,231.27,5.16,2024-03-02,True
3ae0eea2-acf2-4255-9e72-b8bae47479ed,Danielle,Singh,28,New Katieville,Wisconsin ,12,283.88,-6.39,2024-03-02,False
6268e26f-c62d-4a78-8b41-b83e098cd358,Kaitlyn,Mills,56,West Caleb,CONNECTICUT ,1,157.7,-1.4,2024-03-02,False
c40643dc-93cc-44a2-8d9f-b0161473f44c,Robert,Salazar,19,Kristaberg,California ,2,127.94,0.87,2024-03-02,True
fa59d3e5-bc99-405c-8075-fd088d18e8e5,Adam,Hampton,72,Mitchellport,Wyoming ,0,372.63,4.78,2024-03-02,False
1ef78a2a-4a74-49e5-a89f-96b724077f97,Brian,Griffin,76,New Betty,Kansas,13,105.48,-5.65,2024-03-03,False
132adf49-0b4b-4a07-a95e-7bee61b9ca7e,Julie,Hogan,66,Delacruzland,Montana,1,82.49,3.28,2024-03-03,False
5ea13688-ec28-4fd1-8f08-91034b7d1279,Karen,Avery,54,New Jeremiah,Nebraska,12,335.4,-7.69,2024-03-03,False
153bf3a3-c42d-43b6-92db-d4aa4a2b66ed,Dominic,Sanders,72,Carrollville,Oregon,15,146.41,-4.55,2024-03-03,True
635fdd44-ddc6-4c42-8aae-e0d2fbe6e055,Ian,Middleton,22,Carterfurt,Massachusetts,15,117.9,9.3,2024-03-03,True
91857409-d89d-4b3c-962a-b2078a846302,Melissa,Young,55,Clarkshire,New Jersey,5,87.16,3.58,2024-03-03,True
881df7bb-cedb-4e73-b5e2-ef83457948a3,Tyler,Cook,31,South Tinachester,Iowa,10,264.48,5.99,0.0,False
a4ef43f9-7a46-467c-a74f-096cbb808de3,Michael,Singleton,44,South Timothystad,West Virginia ,8,133.34,-6.65,2024-03-03,True
f0c04024-8f1a-4970-9a51-842b8c15f1b1,Samantha,Cohen,47,Stephensonbury,Louisiana ,16,498.73,9.9,2024-03-03,True
bc97dcd6-2e0f-4dbd-a0c3-5de3e98dd51f,Joshua,Torres,50,West Cynthia,California,1,199.34,3.99,0.0,True
aa0fd79d-c1eb-4fcd-9945-041810ac367e,Vanessa,Rose,23,Wilsonside,Illinois,11,329.79,-8.5,2024-03-03,True
3eaf44c4-5209-4c5c-890d-a491884c4bd5,Matthew,Curry,54,Port Joshua,Washington ,22,292.15,1.6,2024-03-03,True
4a7022ef-78e4-48bb-b5f8-ca03a67f61f8,Andrea,Wallace,52,East Christopher,Nevada,9,298.54,8.25,2024-03-03,False
080737b7-833c-41eb-a8ca-c5389cf41682,Timothy,Smith,23,Wilkinsfort,Illinois,1,157.91,1.48,2024-03-03,True
b615675f-f3fb-4a3d-b526-05f5c2ed59a5,Nancy,Bryan,18,East Margaretfort,Alaska,19,22.33,3.1,2024-03-03,True
64b4ec70-2e2f-4f73-8dba-087d136011bb,Kimberly,Sanchez,67,South Lawrence,Missouri,11,233.61,-1.6,2024-03-03,True
0159a07f-225f-4696-8ebb-b4997a682cc3,Mark,Alvarez,41,North Brenda,Illinois,1,331.39,-2.99,2024-03-03,True
6d1cd6a6-b26e-42d1-a353-666e5e3bd326,Angel,Shields,51,Kaiserstad,Louisiana,-18,379.74,-4.4,2024-03-03,True
e97536c7-e957-4b5d-9802-1378a5ed8b6a,Marc,Munoz,28,Timothyshire,Washington,12,493.54,3.7,2024-03-03,False
c198a45f-1d98-4484-b49e-fb0069ad643c,Jennifer,Cline,53,Kellitown,West Virginia,16,279.0,-1.21,2024-03-03,True
738ea419-7eb0-41c3-a38f-9e045a2ffabf,David,Maldonado,78,Raymondside,New Hampshire,10,34.8,-8.38,2024-03-03,True
ec44b93c-c381-4f61-a864-e4ff425d00fa,Heather,Lawrence,45,Mackenziefurt,Maine,12,382.56,6.17,2024-03-03,True
6a53c91e-ef85-42f1-9786-b40a159bb455,Thomas,Gonzales,28,New Brandistad,Louisiana ,23,347.2,-5.23,2024-03-03,True
46bb6328-d835-4818-a1a5-91461805cc95,Stephanie,Zimmerman,49,Rodrigueztown,Alaska,20,183.25,7.0,2024-03-03,False
1079f195-138a-47a9-991b-a7fc0ee163d3,Paul,Velez,31,Lake Timothy,Louisiana,7,333.14,3.96,2024-03-03,True
3b2c8bd6-b10d-46fb-8533-13f7ffe33eb4,Russell,Peterson,23,Whiteshire,North Dakota,12,238.62,5.68,2024-03-03,True
aa9edc9a-75e6-40cf-8246-4b396d069d10,Amy,Ware,75,New Shelleyberg,Texas ,5,41.76,-2.41,2024-03-03,True
dd01e740-9750-48ba-a1c7-0577daee6f86,Mark,Carroll,52,West Marcstad,Pennsylvania,22,138.96,-1.82,0.0,True
45b034a2-7b0c-4c94-84c0-65e9bc988d89,Mark,Bonilla,53,Aliland,Mississippi,7,25.12,3.43,0.0,False
1bd34f17-53b2-4460-b790-f77b1d32fcfa,Brett,Wolfe,60,Lake Christopherview,Arkansas,5,179.5,2.63,2024-03-03,True
18fc80be-57c5-46ce-b2d5-2d2f2776222c,Craig,Curtis,26,Murrayside,Alaska ,0,33.7,6.49,2024-03-03,False
4b7da168-aa56-4ca2-908c-ecf82b1e05ae,Tiffany,Miller,80,East Yesenia,NORTH CAROLINA,18,145.52,-2.1,2024-03-03,False
0d048b9f-db8b-41c2-832b-9ce84e61fbff,Alexandria,Oconnor,29,New Nancy,Iowa,8,87.31,-8.64,2024-03-03,True
dae2bce5-dc7b-40be-85c0-e7ceb76e9e29,Denise,Thompson,68,Tylershire,Florida,0,445.14,-7.42,2024-03-03,True
f3e275aa-2c81-4fb2-93f6-8fe71b92502d,Ana,Young,67,North Susan,Georgia,3,219.7,1.25,2024-03-03,True
3c251e51-c619-4c0f-a677-54f2177c441d,Rachel,Lopez,57,South Natasha,North Carolina,0,473.31,0.79,2024-03-03,False
0230b554-fec5-4074-889b-3b2b6d707e7e,Colleen,Smith,40,Johntown,Tennessee,1,366.85,6.49,2024-03-03,False
c368bc61-799d-424b-8496-1393597718fd,Rachael,Rodriguez,58,South Michelle,Ohio,20,402.8,7.33,2024-03-03,False
dd0e1d69-01f2-4d3e-b99d-6a21c3f727e8,Scott,Wright,62,Aaronmouth,Maine,11,127.82,0.68,2024-03-03,False
a7760037-f6a9-4297-a20a-0c6d77ae4d1a,Michelle,Jackson,57,Carolville,COLORADO,14,19.36,-4.66,2024-03-03,True
226b6738-7223-43db-971d-2c7a383e76cc,Elizabeth,Robinson,62,Wrightview,Oregon,8,487.88,4.93,2024-03-03,False
f872b5be-fd3d-4794-b507-66c07f269df0,Amanda,Mcbride,78,Leachchester,Virginia,21,185.77,2.18,2024-03-03,True
a0df20b3-a471-4d59-9a5b-51ed99715d16,Tony,Trevino,61,Johnville,Idaho,2,85.7,5.36,2024-03-03,False
faec2567-84c8-4483-849c-c238ca577958,Megan,Fox,58,Washingtonstad,Colorado,10,453.1,-2.71,2024-03-03,True
a95248f4-5bd2-4877-8377-962cb5fb30da,Deborah,James,45,Patelfurt,Minnesota,0,201.63,2.49,2024-03-04,False
ab01f435-4497-4062-b1eb-a1821eca580f,Spencer,Williams,53,Donaldchester,Georgia ,1,42.81,-5.59,2024-03-04,False
e36f7901-43ab-4d21-9087-efa7982ec572,Victoria,Reilly,35,Travisborough,MICHIGAN,-10,326.53,4.82,2024-03-04,False
3dea5311-4fa0-4b47-8403-07d50b337e9c,Latoya,Brock,75,West Josephton,Rhode Island,-10,189.28,-2.46,2024-03-04,False
ca18b567-e80e-4357-bdaa-959c2f1e22d4,Tracy,Price,63,Jacksonside,South Carolina,0,58.5,-7.57,2024-03-04,True
c2201f41-5533-466d-be53-69a2ef1e74eb,Michelle,Thomas,44,Brianshire,Oklahoma,16,383.5,-6.31,2024-03-04,True
f15aeffc-0b9c-4c12-ac40-4e360b90cf48,Jeffrey,Watkins,35,West Lisa,Utah,11,260.62,7.57,2024-03-04,False
dd01e740-9750-48ba-a1c7-0577daee6f86,Anthony,Huffman,51,North Kelly,New York ,19,108.11,0.94,2024-03-04,False
9bddde80-21cd-4986-8b97-95d9115754fe,Nancy,Morris,23,North Austintown,Idaho,21,344.31,0.97,2024-03-04,True
3aba979e-bc21-4571-b19e-338b02ed1ace,Deborah,Ray,71,Jordanside,Michigan ,14,177.17,-6.65,2024-03-04,False
e95796e0-7441-44c4-a96a-b810ed76f2af,Sandra,Santiago,69,Port Laura,Washington,18,339.9,-8.22,2024-03-04,False
adfd8770-85ad-4b1d-82b0-820545025bf1,Angela,Wells,46,West Calebchester,Texas,13,89.71,6.15,2024-03-04,False
9ef7e966-8ba0-48cd-a8ba-def03d5e7818,John,Williamson,68,Hallfurt,Mississippi,9,344.58,-4.2,2024-03-04,False
13c88e01-1049-4aa2-b00f-3b2d1c7289cc,Rachel,Woods,60,Port David,West Virginia ,16,87.8,4.3,2024-03-04,False
1d738694-4a70-47ff-82bc-e5f02d27c3b4,Sherry,Rogers,24,Rogersborough,Hawaii,3,144.78,3.68,2024-03-04,False
89c8a145-a5ee-4e50-b8fb-f13ffb08f000,Amber,Wood,30,Lake Katherineborough,Texas,21,143.8,0.37,2024-03-04,True
c325e0e5-61cd-4781-95f9-e89a9a5b84c3,Clayton,Cohen,54,East Timothy,Iowa,21,288.75,-6.9,2024-03-04,False
dd9c3619-8dfd-4bfa-b618-a3b01657c5cf,Emily,Ruiz,54,Perryside,Illinois,1,318.53,5.18,2024-03-04,True
8af7a7b0-21f7-47ae-981e-9c8c9127a4dc,Melissa,Roberts,29,West Michelle,ILLINOIS,22,181.46,-4.26,2024-03-04,False
15051553-c7bd-4b44-9959-9eed405e588a,Laura,Harris,48,Klineport,Maine ,3,422.56,5.4,2024-03-04,True
e03adc32-4b6b-4244-9d56-5963d82ceea3,Brian,Haas,63,New Joseph,Kansas ,11,112.56,-9.86,2024-03-04,True
7b731c68-7a1f-4f10-a235-2d1b85eeb8e9,Chelsea,Duncan,24,Kevinland,California,20,273.9,2.1,2024-03-04,False
806ddcd7-7a82-44d8-82b6-7aeb1961c9ba,Daniel,Young,20,Millerfurt,Massachusetts,0,429.79,5.29,2024-03-04,False
f53c9970-d71f-4f8f-987f-a7228ad8f190,Brittany,Jones,39,New Matthew,Virginia,19,343.13,8.14,2024-03-04,False
2991da35-fc4e-4228-9254-8703bb73890e,Christopher,Diaz,40,West Leemouth,Indiana ,17,140.44,-4.33,2024-03-04,True
4d4621e9-394a-4fb1-b675-b7323c00ff2b,Jacqueline,Blair,69,Davisville,New York,20,160.33,-5.43,2024-03-04,False
099d7bf1-a8b4-4ddc-9bce-d1dcf93a5d60,Amanda,Peterson,80,West Tina,Wisconsin,1,231.44,2.9,2024-03-04,True
aa6dca5b-9e6a-447e-acc3-a551b42e3d21,Amy,Steele,69,South Danielle,Delaware,10,5.28,-6.2,2024-03-04,False
82177b3a-e92c-4ca2-a92c-7ec1d2e73bcd,Jacob,Armstrong,29,South Willie,Minnesota,4,483.13,-4.32,2024-03-05,True
dd01e740-9750-48ba-a1c7-0577daee6f86,Ryan,Burns,25,Anthonybury,Louisiana,8,8.66,2.55,2024-03-05,False
126063c1-2ceb-45f4-89f2-f4b077298808,Steven,Allen,66,South Robertstad,New Jersey,10,242.21,-9.0,2024-03-05,False
bf17b70a-0362-4b15-bb3c-ef25380192df,Meghan,Nixon,24,New Andrewberg,Rhode Island ,15,469.82,-9.76,2024-03-05,False
2e6fa6d5-6896-41a2-acbf-a47c9ab69a18,Michelle,Coleman,72,East Sharonport,New York,18,246.94,-8.18,2024-03-05,False
676c5432-20df-4ea8-aca9-13c4a3109dd6,Cynthia,Martinez,40,Reginaborough,NEW JERSEY,7,148.6,-8.3,2024-03-05,True
95d85f8a-d87a-42f2-956f-c53c476e623e,Kellie,Allen,40,East Rebecca,Wyoming ,1,200.66,4.42,2024-03-05,True
6c6fcf2a-fd85-43be-b0ed-dd422abd6df7,Tony,Howard,36,Thompsonside,Kentucky,23,85.28,-7.23,2024-03-05,False
85b2053e-a4c5-482c-b9f6-692686310daf,Tina,Caldwell,30,South John,Tennessee,20,70.46,-4.34,2024-03-05,False
1759347e-478c-4b86-92f0-f1b6e330e575,Savannah,Hall,44,West Samuel,West Virginia,1,228.78,8.6,2024-03-05,False
e081b0eb-6b28-4311-b7ea-e890089c4de3,Christopher,Glass,49,Hardinbury,South Dakota,22,281.69,-3.61,2024-03-05,True
c934d872-842d-4cb7-9358-2c4ac3ae202c,Daniel,Walsh,44,Melissashire,Ohio,6,340.42,4.39,2024-03-05,True
bd6131dc-96e6-4991-8bf0-0d715ccef9de,Jacob,Hardin,55,Davisshire,ARIZONA ,23,171.63,8.14,2024-03-05,True
ad58a567-fb99-4833-b0eb-1f02ba2ee8fb,Gabrielle,Wade,60,North Cheryl,Oklahoma,7,256.26,-2.16,2024-03-05,False
d8807570-a1d8-457d-b785-05353a12d0c1,Donald,Cunningham,22,Carpentershire,North Carolina,23,467.75,-6.49,2024-03-05,True
ecfe512e-b845-41ca-b323-097c014d38db,Brittany,Miller,65,East Raymondshire,Rhode Island,23,486.8,-7.6,2024-03-05,False
94f70e9c-ba85-4d6c-b2cf-1abaec0d5835,Raven,Schultz,43,Port Johnfort,South Dakota ,12,381.59,-5.29,2024-03-05,True
df61460c-2497-4ee4-8e07-f052ee78608b,Cynthia,Shaffer,76,New Reneeshire,New Mexico,8,74.22,-9.34,2024-03-05,False
fc631fdc-1097-4bf9-b645-700fcc1e14e2,Sonia,White,23,New Gregory,Connecticut,8,406.37,-6.52,2024-03-05,False
08030819-094c-43c5-b7c2-ae86451534ed,Rebecca,Ballard,23,South Jamesport,Pennsylvania ,-12,345.58,3.93,2024-03-05,False
f8e13700-a4bb-4724-8867-a86d18f33201,Angela,Thomas,69,Parkerfurt,South Dakota ,22,69.29,9.24,2024-03-05,False
09d2574f-d1f5-4d4a-a9e6-e2e0c29132e4,Jimmy,Martinez,23,North Laurieland,Minnesota,12,355.89,5.6,2024-03-05,True
fce69365-c187-4cbb-b60d-66b757e1a639,Jonathan,Duran,58,Port Benjaminland,NEBRASKA,17,58.8,-8.6,2024-03-05,True
2fdc273c-99c3-4425-ac12-b94afea3bf11,Jennifer,Webster,27,North Nicholas,Connecticut,1,18.29,6.61,2024-03-05,True
33b382a2-a716-42d4-93df-c5eb7347b45a,Brian,Davis,62,Kelleyland,Utah,13,379.37,6.59,2024-03-06,False
d57fa519-a00a-4015-8618-008acc762a87,Roger,Baker,19,Port Patrick,Nebraska,4,117.31,1.21,2024-03-06,False
3e4d9ab7-e913-40b0-904e-7d07752b4493,Mariah,Murray,23,East Christine,North Carolina,16,125.34,8.79,2024-03-06,True
6566bbd0-1c7e-4107-9edd-99b913f0eaee,John,Norris,54,New Timothymouth,CONNECTICUT ,2,430.4,-5.62,2024-03-06,False
84149d76-67f2-4ee6-a4a7-e42699c2c53d,Nicholas,Flores,45,New Danielstad,NEW HAMPSHIRE,5,58.96,-2.37,2024-03-06,True
8391fc9d-5134-4605-84c2-84fef0a04292,Natasha,Mitchell,34,Lake Johnny,Maine,1,347.26,3.57,2024-03-06,False
f2ecfb5f-d3db-4fac-bdc7-ddce77a6517f,Nancy,Bates,59,Lake Chadhaven,Illinois,5,393.41,8.52,2024-03-06,True
dd21a37a-1dfd-410a-ae65-6e1d63107302,Justin,Jackson,28,New Brooke,Kentucky,2,153.28,1.29,2024-03-06,True
7c7d5701-26ee-43ec-b378-25d92b2b0f24,Laura,Anderson,20,Morgantown,Maine ,16,424.61,-5.3,2024-03-06,False
5e7b656c-4322-4e88-b3b3-617e760608f9,Krista,Edwards,37,Port Shelby,California,7,142.69,3.42,2024-03-06,True
c4241640-9b43-4723-a1ba-f797b34cad3a,Tyler,Baker,73,Dannyhaven,Massachusetts ,13,121.13,9.35,2024-03-06,True
5d1be0ed-e09b-4177-b212-52e245b3a50f,April,Stewart,58,New Virginiafort,LOUISIANA ,10,93.45,-9.75,2024-03-06,False
75627f10-115a-4ce4-a79e-e671368471f0,Travis,Miller,40,Brycehaven,Maine,22,265.38,9.15,2024-03-06,True
ebcc706a-e334-4469-9b2f-f6f21c918228,Tara,Thomas,30,East Randy,Hawaii,16,125.49,-4.78,2024-03-06,False
49a55b7f-eb6c-45f3-89f5-ea11b2411145,Daniel,Harper,65,Curtisside,Maryland ,8,191.58,6.92,2024-03-06,True
9ad6365f-d1f2-430a-ac68-26a3e7328643,Ray,Williams,60,North Brittany,North Dakota,15,472.65,5.13,2024-03-06,True
dac3093a-b7ea-4383-a86c-c4a2edfdcbad,Gerald,Edwards,21,Lake Nicholashaven,Oklahoma,6,42.76,1.37,2024-03-06,False
996350fd-5e66-48b3-9457-269dfa1087c9,Matthew,Mullen,75,Christopherhaven,Minnesota ,15,65.5,9.83,2024-03-06,False
c10230d6-a0b9-4259-b89c-b3462488e5e4,Paul,Davis,41,Lake Tiffanyhaven,West Virginia,18,130.7,-6.72,2024-03-06,True
36468770-5962-4b73-a116-da773e9a0a1d,Courtney,Martin,59,Torresshire,NORTH DAKOTA,0,47.97,-1.74,2024-03-06,True
69c560eb-1509-4b3c-80ff-98215f3f1a03,Carlos,Price,59,Lake Tylerborough,Minnesota,20,257.3,-6.21,2024-03-06,True
1e7fa992-b554-4780-84fa-56191780f77c,Jacob,Weeks,41,Fowlermouth,Kansas,13,317.21,-8.45,2024-03-06,True
8342e3a4-2c5e-4180-8537-d5e612e1b74e,Todd,Lewis,54,Lake Davidville,Michigan,18,393.21,-4.68,2024-03-06,False
103532f6-0e8c-41b4-b3e4-6f3884e3219e,Marvin,Stewart,66,Kimberlychester,Nebraska,3,39.38,-1.55,2024-03-06,False
dd01e740-9750-48ba-a1c7-0577daee6f86,Katie,Weaver,69,West Donald,MICHIGAN,10,435.49,6.5,2024-03-06,False
e2f94428-b508-49f5-b74e-844b1b80d010,Jeremiah,Mercer,21,Seanland,Oregon,12,112.85,8.26,2024-03-06,False
234a13e9-ce3b-4ddc-93b5-472aed46855c,Gregory,Lawrence,26,Lake Cindymouth,Mississippi,16,50.17,-5.12,2024-03-06,True
1a42b7a6-cdc6-4f9a-8872-9eab39ac694b,Lauren,Smith,66,Lake Jason,Arkansas,3,69.28,7.45,2024-03-06,True
db8200eb-2395-4a02-9c78-e5b3c63683c0,Susan,Branch,72,New Brittany,Georgia,20,28.21,0.34,0.0,False
7a874121-c35f-4ccd-ae1a-ad40c37ec13a,Ronald,Fry,70,Williamschester,Colorado,12,46.41,8.15,2024-03-06,True
0e22ea28-a69a-48c6-96f4-c66442920e13,Paula,Brown,51,Martinezhaven,Indiana,4,351.7,6.7,2024-03-06,True
32d66302-8472-4620-aa7d-cd4b8129bda7,Suzanne,Allen,47,Travisland,Washington ,23,74.96,-1.57,2024-03-06,False
860b3b89-a6f0-4ca1-9749-2bff68931663,Andrea,Long,21,South Matthew,New York,9,343.41,7.53,2024-03-06,True
e5eef315-65ba-48e6-a9b9-7009c4bd37dd,Daniel,Clark,21,Davidburgh,Oregon ,16,60.64,-1.66,2024-03-06,True
b12697ed-6b4f-4670-b89a-6c33f7dd1b7c,Donald,Fernandez,54,East Amber,Wisconsin,14,243.66,-2.14,2024-03-06,True
f100d55a-97d8-44b4-af72-9fa0ec77e966,Kristy,Mckenzie,35,Lake Rebecca,Alaska,-23,496.53,0.79,2024-03-06,True
4b47c6a4-146e-4547-9882-3ef6abf734e2,Darrell,Turner,38,Ericfort,COLORADO,3,418.0,-5.81,2024-03-06,False
2b4eac30-9cb3-4cfc-912a-893384d94843,James,Smith,61,Justinview,Tennessee,-7,284.86,-4.83,2024-03-07,True
ffa895c0-dcfc-4f8e-aa4b-50776bb9cbb2,Stephen,Berg,29,Ginamouth,West Virginia,6,284.5,-5.62,2024-03-07,False
43a7d54c-ed23-4149-9364-0027b6099a55,Richard,Dominguez,76,South Toni,UTAH ,11,164.83,-5.63,2024-03-07,True
